V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,class
0.373116095,0.123858418,0.127859974,0.133713965,0.16635079,0.201566575,0.388350727,0.086792069,0.096262402,0.143869839,0.2231618,0.353826444,0.839290411,3.391333915,0.643846434,0.423313492,0m
0.165101181,0.116322641,0.111563196,0.114710399,0.119957017,0.099842108,0.063771565,0.296370682,0.258280003,0.271333622,0.338540539,0.47396278,0.9797576,3.288118568,0.478037932,0.226500351,0m
0.465229578,0.018662549,0.019061993,0.025132473,0.027771524,0.066951133,0.175979542,0.097509595,0.060163112,0.084339893,0.143885175,0.290383481,0.773251694,3.494193563,0.734757278,0.492506017,0m
0.241147673,0.148348144,0.163723776,0.169067499,0.174591923,0.196679372,0.23259377,0.15614536,0.201971731,0.257816078,0.334700311,0.472528532,0.957920592,3.249206436,0.454642679,0.1631911,0m
0.414936453,0.048229042,0.048645572,0.03731021,0.049981109,0.018238816,0.082201909,0.228239537,0.166032798,0.185103548,0.226944579,0.362347732,0.857994655,3.495101693,0.686046538,0.452232728,0m
0.309196119,0.081087857,0.069945783,0.07776627,0.062450469,0.056201817,0.139877118,0.343881695,0.230214596,0.257171044,0.301856467,0.441424697,0.937251118,3.324223236,0.557053905,0.329735945,0m
0.445845982,0.176536701,0.179364193,0.191800212,0.200788707,0.2652189,0.693590322,0.350676309,0.150446934,0.203868791,0.265944003,0.402371604,0.915019811,3.307646632,0.616078712,0.368612016,0m
0.444437735,0.10441031,0.101801196,0.093817258,0.130807541,0.187297944,0.780804534,0.613720095,0.302257126,0.273009131,0.300574739,0.434960567,0.902180917,3.448087992,0.605425389,0.364684704,0m
0.076287483,0.202840155,0.19812823,0.229765749,0.276703667,0.349131657,0.907174079,0.496219673,0.255802131,0.269668141,0.323388185,0.475639483,0.968299882,3.195171412,0.441412592,0.170160028,0m
0.523552958,0.10450778,0.11100794,0.116853382,0.155312814,0.253530613,0.856820502,0.548019321,0.178814569,0.111478129,0.143387487,0.246938659,0.725915167,3.348420303,0.713200066,0.490632842,0m
0.210807258,0.021180179,0.006084343,0.014567627,0.056253762,0.132511749,0.708521938,0.694979334,0.360779392,0.342955005,0.355485864,0.466823679,0.907707846,3.065207702,0.451030957,0.20318072,0m
0.478383695,0.171720145,0.186375921,0.19070873,0.256825085,0.344651711,1.019572122,0.538874427,0.154337941,0.088831887,0.15106614,0.276445116,0.727835583,3.236086804,0.671428601,0.459201041,0m
0.235846603,0.09923454,0.101313711,0.116314796,0.128853617,0.233436496,0.908084109,0.681971746,0.343690922,0.300685376,0.327912747,0.428360894,0.85696502,3.000950124,0.482291751,0.256832937,0m
0.348283362,0.182156566,0.206384138,0.215546905,0.261932539,0.348032101,1.010098608,0.578308231,0.259469632,0.248573855,0.288954246,0.420580463,0.872684459,2.89845584,0.385593197,0.160548258,0m
0.418512915,0.184090641,0.156126547,0.170058138,0.222127748,0.313442388,0.950404017,0.523224526,0.130112451,0.044136603,0.111505,0.230121391,0.701736648,2.959480128,0.671585363,0.465453403,0m
0.118752937,0.051158878,0.049499284,0.048368649,0.054396982,0.079994874,0.538004798,0.570427647,0.328760171,0.314902791,0.362856379,0.476041809,0.895642645,2.699679688,0.404694584,0.131840113,0m
0.497992309,0.066499472,0.064649623,0.085013626,0.122144569,0.16471941,0.558687257,0.296647831,0.040473819,0.040920799,0.116507113,0.252642617,0.723235815,3.34897584,0.710956812,0.511990803,0m
0.3036633,0.119431051,0.108030823,0.131286979,0.135821534,0.120072841,0.326336478,0.372013749,0.267941673,0.279699042,0.338113837,0.481306019,0.986314104,3.19676819,0.475248732,0.221917325,0m
0.419801405,0.120883448,0.134627176,0.142156315,0.165303264,0.196187552,0.427060118,0.191202449,0.14260873,0.178061031,0.244106752,0.391575275,0.884912861,3.340737327,0.606626931,0.367111245,0m
0.358235481,0.11887171,0.11683183,0.148119861,0.145746826,0.18750001,0.36478096,0.069675711,0.086300232,0.136952463,0.215742928,0.362460812,0.836095977,3.407026745,0.635255321,0.407017255,0m
0.163888987,0.092208043,0.124902462,0.109192425,0.101291792,0.099928204,0.049459763,0.31859775,0.247292539,0.280194789,0.342770593,0.465050693,0.949002936,3.283975645,0.493507353,0.230988857,0m
0.472610834,0.007848164,0.013329158,0.023606353,0.026706474,0.062275265,0.167494208,0.110677346,0.073372611,0.098985311,0.158300681,0.292835966,0.780354332,3.476568087,0.728485359,0.492881818,0m
0.195491432,0.156839751,0.15518613,0.178374422,0.180492916,0.214755465,0.247118053,0.088352289,0.199488972,0.262323215,0.332178836,0.487993896,1.013481311,3.251963812,0.460938253,0.16981354,0m
0.431538758,0.033269507,0.037411976,0.026449662,0.031116827,0.024357035,0.159108586,0.26100811,0.162636927,0.180057754,0.230136091,0.352523426,0.82758961,3.506760321,0.69781469,0.455158022,0m
0.306403394,0.070235779,0.062106729,0.06847873,0.05993758,0.050018202,0.202730947,0.385159563,0.268460798,0.269164448,0.315523815,0.442262634,0.919131964,3.260779218,0.560158084,0.311595773,0m
0.528839371,0.176654853,0.182693653,0.184494803,0.218335826,0.30563696,0.823733892,0.383147712,0.147580825,0.178017868,0.248375964,0.385980422,0.919221359,3.403402679,0.636454558,0.395656375,0m
0.38683808,0.082975518,0.087154793,0.087621826,0.124761799,0.191046056,0.761483472,0.614122814,0.312394766,0.281924696,0.31018578,0.417971106,0.907825068,3.401220075,0.576015091,0.347744668,0m
0.036194198,0.188155675,0.20526982,0.214721362,0.259151196,0.338632844,0.899664411,0.522417947,0.242527133,0.269678461,0.329831438,0.48049936,0.947908201,3.143065457,0.431367305,0.149735794,0m
0.523482798,0.070286862,0.090796544,0.120410141,0.151866215,0.254554233,0.865870948,0.517733615,0.184491192,0.095426718,0.125772113,0.241232157,0.689797052,3.320992651,0.720565933,0.511342823,0m
0.203692317,0.015918328,0.025769342,0.018431728,0.043861661,0.145238733,0.728202504,0.687018183,0.381760815,0.338340286,0.366254458,0.476038793,0.913296729,3.039216152,0.452137774,0.209123652,0m
0.474563378,0.154561318,0.159471438,0.204393008,0.260902669,0.349989032,1.015258386,0.544043546,0.142672352,0.090255506,0.125099119,0.262674708,0.732103816,3.242138365,0.657280793,0.44591111,0m
0.25700463,0.076566688,0.088055054,0.117052905,0.139104375,0.234119123,0.887561486,0.684953976,0.347043585,0.293338642,0.324007839,0.423791179,0.862632919,3.004846245,0.467596532,0.276631757,0m
0.399908415,0.184008226,0.196846349,0.209398175,0.253189347,0.363503121,1.008620134,0.583677448,0.260817657,0.231605693,0.291363447,0.418254071,0.852382059,2.873119602,0.409924387,0.140523249,0m
0.429719094,0.136041144,0.137285326,0.167065446,0.193904397,0.316360337,0.935389432,0.494958896,0.115714865,0.053306778,0.10751579,0.231258972,0.701292938,2.916436483,0.689982018,0.465059664,0m
0.047234945,0.056030874,0.067366207,0.045942569,0.046534524,0.067859375,0.548843449,0.521366926,0.340358884,0.321638019,0.359533467,0.49046697,0.931370623,2.731642208,0.431359697,0.151763492,0m
0.515430422,0.062190465,0.046175415,0.080796842,0.099452097,0.154402468,0.539796789,0.280090679,0.056020889,0.0463673,0.103574801,0.245507564,0.735589206,3.391429222,0.731071267,0.498336081,0m
0.320830454,0.117379662,0.117694743,0.121024663,0.123415893,0.127271744,0.31231828,0.355614255,0.277387473,0.295143914,0.348315422,0.490410954,0.981604491,3.198492295,0.459110582,0.193052055,0m
0.434343689,0.12548166,0.123710666,0.125834264,0.17720849,0.194274365,0.389701654,0.232642106,0.1412822,0.190497689,0.260823884,0.382411317,0.864479491,3.359094553,0.616553252,0.395060918,0m
0.357770709,0.111759107,0.129722768,0.125971164,0.132279922,0.181829647,0.333497705,0.04261729,0.096614802,0.174755192,0.231954759,0.37029181,0.851924869,3.427518568,0.636536844,0.397116174,0m
0.168868233,0.103796458,0.101756028,0.115292826,0.103076324,0.102304922,0.037744042,0.304736707,0.24561254,0.271711849,0.325968632,0.472343678,0.963006953,3.278822855,0.491675613,0.236273883,0m
0.467498214,0.02212219,0.014172984,0.016049088,0.046156234,0.034797851,0.140472838,0.10373753,0.073619631,0.112675736,0.158873739,0.289381014,0.782172374,3.482469429,0.724349144,0.500054712,0m
0.153230415,0.156197651,0.168353315,0.178602066,0.174464628,0.209701135,0.264695533,0.08582757,0.196654062,0.248752782,0.335677622,0.484217367,1.020458002,3.258855263,0.448238296,0.161489527,0m
0.427946188,0.033510642,0.030227366,0.027865749,0.016727673,0.032567026,0.149044461,0.258619751,0.155301932,0.148942862,0.214169086,0.351288643,0.833926043,3.505379091,0.694665688,0.473128284,0m
0.311095644,0.095608588,0.076350788,0.065031616,0.066181556,0.038380673,0.209007143,0.417940077,0.268209862,0.265733888,0.324386753,0.447742061,0.916656,3.267495284,0.559427856,0.312597407,0m
0.553256866,0.171318555,0.177874636,0.195838131,0.226253694,0.309134581,0.819767523,0.398430091,0.14495689,0.169362826,0.246645513,0.389081869,0.900853876,3.40169294,0.630983972,0.398208144,0m
0.44114764,0.0979946,0.087881544,0.096265297,0.107045481,0.195370222,0.775997099,0.599002231,0.316655049,0.2788822,0.30879054,0.420782327,0.892616079,3.427262607,0.595972196,0.359683569,0m
0.039315391,0.209656965,0.213245374,0.216859669,0.248271762,0.351434702,0.903663562,0.488939907,0.25556011,0.264514964,0.319849915,0.466096311,0.955847766,3.15947318,0.436112656,0.144556936,0m
0.519469287,0.104085797,0.111434737,0.131766319,0.18327981,0.262442033,0.84846838,0.526949647,0.182681499,0.101055495,0.130800861,0.24596433,0.718241137,3.336584872,0.717503173,0.506232477,0m
0.366951032,0.532593934,0.346527526,0.259571967,0.226192696,0.329401266,1.002499517,0.550248565,0.16366701,0.123609909,0.145337955,0.226687605,0.567070617,3.058139016,0.581932291,0.388272296,0.5m
0.895157696,0.549859364,0.465917814,0.29209997,0.152824459,0.134376519,0.826361845,0.73221213,0.381474259,0.362751781,0.360901351,0.463682595,0.866648017,2.962364742,0.392493244,0.173736832,0.5m
0.712522912,0.557584785,0.619367109,0.068008498,0.406591345,0.233163461,1.159852562,0.610474147,0.132547991,0.098674467,0.144336475,0.186959151,0.674364485,3.22501814,0.612846409,0.448956603,0.5m
0.276246882,0.382925818,0.203992454,0.178594926,0.165525457,0.281375988,0.948872613,0.666844177,0.317618088,0.264629185,0.295807061,0.397483825,0.809354819,3.117747645,0.506152296,0.305518598,0.5m
0.784405622,0.474696169,0.634913187,0.290211565,0.247468727,0.424921763,1.002385706,0.607143784,0.28433883,0.226459064,0.25719946,0.422140939,0.877896924,3.111508401,0.403684207,0.132189206,0.5m
1.045956978,0.564779716,0.536759823,0.367088277,0.145831152,0.25662692,0.976939251,0.738188101,0.178651168,0.1231246,0.102818898,0.193846214,0.642839043,3.460015835,0.716943112,0.479741579,0.5m
0.146806539,0.356306479,0.07547836,0.130664662,0.176596357,0.182643741,0.760050035,0.653758409,0.358134388,0.325020131,0.35802668,0.467340485,0.899063628,3.111932751,0.424283605,0.199169732,0.5m
0.364087242,0.89878335,0.463728248,0.234539666,0.206510584,0.305605258,0.924281407,0.420454659,0.084014523,0.090391024,0.121844946,0.270869466,0.700368116,3.338586363,0.625802174,0.378786105,0.5m
0.927787055,0.643330694,0.603852591,0.235246083,0.172412133,0.300052099,0.660947804,0.610919409,0.305207487,0.35068382,0.26358005,0.392838589,0.885094298,3.295162458,0.55682382,0.297169362,0.5m
0.427292312,0.296701051,0.245179725,0.185534594,0.140564512,0.270735367,0.898831212,0.538725793,0.243118572,0.261422524,0.317123896,0.46137221,0.90928254,3.234746219,0.406707204,0.132219249,0.5m
0.435482996,0.965743569,0.374248568,0.283765147,0.167206428,0.229869077,0.787331652,0.577848143,0.16957028,0.089394721,0.162363663,0.281998138,0.726404468,3.60827256,0.778786415,0.527903475,0.5m
1.17934559,0.622310218,0.45992147,0.263046237,0.13247322,0.231752578,0.740561887,0.806626069,0.432378364,0.279804118,0.355221523,0.51045927,0.964987993,3.465118166,0.515986088,0.264090743,0.5m
0.407447911,0.223086393,0.228809686,0.276030436,0.324313915,0.389760295,0.935746399,0.412082478,0.101991862,0.128729211,0.204961849,0.342542597,0.834602878,3.597326406,0.621843007,0.383768439,0.5m
0.396837423,0.753628765,0.588923431,0.079601659,0.174721974,0.070236837,0.536784037,0.533592377,0.254785577,0.169000709,0.273063764,0.44458863,0.836644615,3.503179261,0.620706042,0.357816378,0.5m
0.691940648,0.637617519,0.634960058,0.366374755,0.072657144,0.343991365,0.696169142,0.23201192,0.266039941,0.316137651,0.269543203,0.409601901,0.925266491,3.274400406,0.449733556,0.143870969,0.5m
0.62731359,0.197770735,0.235533806,0.187282445,0.109337864,0.096433711,0.280094035,0.228122673,0.154807138,0.170580401,0.210463112,0.323562546,0.806274477,3.511708554,0.658391127,0.436735575,0.5m
0.257489456,0.988187912,0.475600624,0.179931239,0.210760465,0.093248585,0.195412206,0.387571289,0.131113577,0.240776444,0.328084902,0.380198881,0.822093283,3.432868722,0.60586465,0.382180025,0.5m
0.988103446,0.646703756,0.480418419,0.257621704,0.058580959,0.185517708,0.370595291,0.306972164,0.256343461,0.174167503,0.208131499,0.406934748,0.906900728,3.472494482,0.553745892,0.325997856,0.5m
0.519727563,0.172789078,0.127324093,0.100500083,0.077182955,0.021830319,0.125792366,0.062466339,0.112953309,0.143102373,0.182189821,0.315128317,0.770752886,3.574535404,0.669305435,0.4495367,0.5m
0.536588874,0.881454584,0.362753031,0.339516044,0.260250213,0.090338137,0.307530906,0.206420281,0.213360001,0.299364645,0.28972073,0.477643643,0.959255611,3.352586706,0.414393676,0.177660852,0.5m
0.372775992,0.332994793,0.287126275,0.260328863,0.257045402,0.221621227,0.1860408,0.337311602,0.289583235,0.300909932,0.338313537,0.439866041,0.877056008,3.459310661,0.582654918,0.362293882,0.5m
0.441432441,0.557132919,0.403509622,0.233289266,0.197259306,0.247261762,0.262701539,0.058761151,0.121138681,0.182354473,0.207574221,0.343595658,0.799174378,3.521041011,0.649878411,0.427104629,0.5m
0.269748957,0.768460573,0.635690407,0.149086176,0.120090127,0.03645589,0.036641066,0.29833257,0.259627907,0.290365967,0.342973874,0.470549578,0.938045064,3.344759367,0.479819237,0.185407509,0.5m
0.566251181,0.420534691,0.229355682,0.200035452,0.164726979,0.139530241,0.270994252,0.25304643,0.154489741,0.08192685,0.015739316,0.121657669,0.584900523,3.737790746,0.830025036,0.619728769,0.5m
0.382702522,0.575694065,0.365135928,0.237375105,0.134769198,0.144125656,0.246560873,0.364119174,0.308083901,0.293925962,0.316363137,0.46589125,0.932559898,3.307338924,0.424413166,0.130318912,0.5m
0.513437046,0.929436494,0.479859463,0.046576954,0.055153069,0.230171015,0.442779421,0.102117223,0.100144096,0.166181611,0.209934674,0.344677964,0.80861918,3.444588075,0.586345626,0.37520567,0.5m
0.353795562,0.279123479,0.16458992,0.178086435,0.207392559,0.237176616,0.531984991,0.187063681,0.12479972,0.151096674,0.216713977,0.350025374,0.8077037,3.430714351,0.587653792,0.374424271,0.5m
0.162193773,0.940768716,0.580421295,0.167142123,0.230603484,0.049996071,0.25536823,0.544468864,0.258613785,0.26830335,0.285954913,0.420476633,0.862128328,3.247585867,0.442303533,0.160031661,0.5m
0.401231155,0.627724713,0.585774911,0.250970085,0.268471822,0.35036207,0.614649793,0.22309065,0.09279278,0.068979303,0.166981162,0.186940671,0.6768885,3.294847369,0.662833401,0.387566431,0.5m
0.429519592,0.395969195,0.294624864,0.239622453,0.246832652,0.275484668,0.739374419,0.453109843,0.232294339,0.232594167,0.261931366,0.355416011,0.737900266,2.90860451,0.426294567,0.217988716,0.5m
0.148564666,0.89085232,0.737849044,0.336978948,0.295213521,0.20816618,0.749391564,0.509718573,0.100133761,0.21170403,0.313053008,0.398123122,0.700504245,2.85201915,0.411255404,0.204472063,0.5m
0.534190322,0.387104996,0.348166591,0.260483462,0.142023102,0.21753561,1.028686633,0.618134672,0.280881559,0.071342528,0.082567508,0.110806727,0.487796206,3.073104998,0.67066421,0.50097303,0.5m
0.803471194,0.434456602,0.351737306,0.275894656,0.240859182,0.269067043,0.868774335,0.749665558,0.398757094,0.328542132,0.351085226,0.45019869,0.870106714,2.891509691,0.356665764,0.132745582,0.5m
0.378725705,1.038654158,0.433624268,0.21592929,0.338778599,0.531836222,1.079871638,0.579861775,0.280336833,0.167266308,0.173624339,0.256411041,0.629272009,3.217797179,0.642809512,0.3950813,0.5m
0.346199538,0.466685332,0.419331763,0.237633562,0.062792269,0.320526792,0.92836541,0.802124494,0.348381314,0.288046659,0.374117259,0.434856309,0.774634553,3.029645501,0.430728517,0.231764394,0.5m
1.113634931,0.57065125,0.429804796,0.161911207,0.144710552,0.304726412,0.972959775,0.637206271,0.290246413,0.260722973,0.307346465,0.444020822,0.876559785,3.014932855,0.397112557,0.152865996,0.5m
0.470743518,1.038777786,0.439223411,0.284978782,0.342165625,0.263211213,0.939949848,0.560968757,0.3231575,0.090787576,0.024285072,0.124847677,0.596798781,3.325870951,0.744375762,0.521862671,0.5m
0.719330049,1.076300171,0.81962928,0.527259996,0.291514481,0.258764434,0.83129588,0.857837961,0.485131343,0.407766699,0.378212941,0.434570547,0.863984761,3.054284272,0.384812336,0.099579244,0.5m
0.637457512,0.592851757,0.602673011,0.4327021,0.297358488,0.363756124,1.116792728,0.469571335,0.094328999,0.069715755,0.133608266,0.273887328,0.701859366,3.302491331,0.63482142,0.427065594,0.5m
0.387965823,1.026988904,0.488585707,0.180861951,0.301085857,0.193363286,0.889497811,0.749152354,0.401356325,0.251268875,0.389866097,0.385908433,0.884848183,3.17841638,0.494107274,0.269104149,0.5m
0.101548511,0.431629152,0.136661188,0.109690352,0.135223491,0.209695329,0.842252134,0.730630203,0.375296696,0.326878357,0.362708357,0.467801809,0.908768677,3.116660829,0.397855138,0.155579173,0.5m
0.735784384,0.758787431,0.707153917,0.134294607,0.29133297,0.261368212,0.886132904,0.536407444,0.184253222,0.10428058,0.054822057,0.163105014,0.565202477,3.460016592,0.793222992,0.539709147,0.5m
0.652401732,0.895770775,0.735368121,0.121632912,0.154311952,0.238096814,0.70265319,0.650468185,0.366445317,0.415378298,0.295152874,0.509893095,0.843309481,3.097821065,0.463313028,0.240939148,0.5m
0.461024706,0.415906518,0.18787239,0.196480851,0.171315993,0.299334835,0.876053587,0.516001419,0.175749168,0.129604304,0.162508493,0.275063814,0.725630051,3.361088845,0.662032195,0.445388636,0.5m
1.253511994,0.824039628,1.195981999,0.306560433,0.279864302,0.04762458,0.904987296,0.503022243,0.405518828,0.290335817,0.196652531,0.331913685,0.856309928,3.245859449,0.569946132,0.286217633,0.5m
1.484253381,1.315642432,1.177154022,0.168780258,0.367195485,0.563186718,0.870908646,0.468920755,0.149031171,0.254085313,0.291006582,0.419489556,0.900143531,3.241804615,0.49856874,0.16744679,0.5m
0.393133082,0.316391206,0.248676836,0.227930919,0.217292503,0.322840704,0.916332033,0.515711761,0.210224761,0.158269084,0.200096799,0.313449272,0.768548572,3.376106059,0.645334044,0.441121767,0.5m
0.480939289,0.976904146,0.967222377,0.032620216,0.095805818,0.163845952,0.626233452,0.744973957,0.218352422,0.151924247,0.298408094,0.473608846,0.907015945,3.32843351,0.586963462,0.301230562,0.5m
1.550675943,0.935814327,1.122381311,0.365088964,0.137742372,0.3708936,1.023716687,0.463371972,0.360810227,0.112268206,0.159538429,0.365184275,0.693473085,3.4944651,0.668887783,0.437992409,0.5m
0.602003206,0.523743851,0.441894439,0.280374664,0.197296805,0.220283668,0.81151567,0.645769883,0.307193245,0.256408122,0.288739303,0.387907721,0.826764822,3.327319859,0.564812958,0.354258746,0.5m
0.131927859,1.010445702,0.840753789,0.071731754,0.151660815,0.551664782,0.984564924,0.60921379,0.16337662,0.253336096,0.378487676,0.42479792,0.865204598,3.208370363,0.404188142,0.157373845,0.5m
1.187663799,0.651585267,0.471163585,0.218816076,0.090673478,0.334733439,0.949978265,0.557138772,0.265630288,0.130775413,0.105255138,0.311119134,0.785642069,3.488833734,0.729918274,0.496234475,0.5m
0.728555187,0.452787476,0.359058926,0.199688398,0.11047328,0.190076875,0.692521839,0.745009548,0.400361199,0.326466508,0.346290632,0.476225606,0.911043596,3.313680334,0.494350956,0.268115344,0.5m
0.737033242,1.199969734,0.617353368,0.289662407,0.164778772,0.446808394,1.02037199,0.521853145,0.196379734,0.104877507,0.178670415,0.391914482,0.77738806,3.487824805,0.577619723,0.388531388,0.5m
0.789641995,0.406257751,0.352930709,0.35021628,0.366304545,0.441245197,0.986102374,0.417358593,0.216466256,0.242803319,0.301761011,0.411789349,0.892791454,3.444248138,0.594568545,0.353341816,0.5m
0.22793951,0.281645952,0.254324501,0.34264042,0.399190024,0.357675944,0.884883608,0.436509053,0.164897453,0.244055131,0.312328785,0.466972919,0.972870097,3.377238502,0.457842352,0.177032516,0.5m
0.595159474,0.994542571,0.689629927,0.022249556,0.181705128,0.256218176,0.735269239,0.444770709,0.294389198,0.122279713,0.126425592,0.312443246,0.656152944,3.668578174,0.745665206,0.584043257,0.5m
0.564101445,0.267835573,0.153320798,0.126902927,0.089748494,0.156215065,0.707600339,0.671685862,0.382258996,0.342748967,0.378901392,0.502015017,0.985813922,3.455107715,0.496320932,0.249363062,0.5m
0.699587593,1.073378526,0.698837446,0.395230216,0.472425699,0.38797004,1.043414236,0.291655436,0.015132746,0.119231427,0.198454979,0.337142168,0.826876943,3.604301603,0.654650088,0.389331307,0.5m
0.384502848,0.802667414,0.643688529,0.07801415,0.231297444,0.047741637,0.625030794,0.717299815,0.236845308,0.365200373,0.289680571,0.469028383,0.901282693,3.48385044,0.554044792,0.356699121,0.5m
0.270415421,0.35331967,0.274959915,0.248771828,0.271291384,0.277594427,0.654754832,0.441882714,0.284418653,0.302879415,0.337779148,0.480278886,0.925375602,3.322333594,0.435003313,0.175416457,0.5m
0.557419088,0.871662739,0.546753524,0.170759386,0.249109618,0.26516204,0.342903037,0.400740301,0.175330146,0.052229348,0.123024383,0.287734498,0.755511878,3.493543692,0.741394398,0.47107417,0.5m
0.552301313,0.467952367,0.417753197,0.241635785,0.048775888,0.126565943,0.16603986,0.391268498,0.139010827,0.274942838,0.32995669,0.359979297,0.838101195,3.357497383,0.588102486,0.339798027,0.5m
0.471814222,0.370639519,0.296161921,0.2519736,0.223719142,0.201999627,0.359582614,0.248320591,0.195038586,0.208263319,0.253354457,0.391301917,0.84465546,3.435260124,0.572920675,0.35718108,0.5m
0.467818619,1.026509492,0.542751587,0.044836618,0.236778398,0.161869278,0.099037708,0.205905533,0.188910481,0.202691641,0.301717231,0.32580592,0.783065138,3.52370089,0.627688298,0.4248095,0.5m
0.618590608,0.654920792,0.443244279,0.363256194,0.258686053,0.157807712,0.342832885,0.271184374,0.284602266,0.263531939,0.288898301,0.444697286,0.9896779,3.359294733,0.467735324,0.186433667,0.5m
0.83322998,0.533955422,0.375384394,0.207688299,0.07095792,0.013972786,0.119509251,0.205023467,0.141146803,0.172268888,0.21992132,0.349771456,0.812903225,3.603286315,0.673956845,0.433952079,0.5m
0.644319067,0.987227132,0.5560695,0.232085203,0.172257441,0.197364638,0.209631653,0.102129466,0.231884476,0.26617261,0.166695783,0.454148476,0.810253956,3.499778797,0.565936177,0.387975844,0.5m
0.591931162,0.413974855,0.404382046,0.289682722,0.185790839,0.111458373,0.034286523,0.121085924,0.152928643,0.229986373,0.321722191,0.464456079,0.959660786,3.400731305,0.533486708,0.33010426,0.5m
0.942049351,0.567843602,0.451384599,0.296909916,0.120844197,0.053632184,0.18641255,0.121901734,0.115583952,0.154006123,0.194016294,0.29545275,0.783469527,3.524022707,0.678171499,0.451882476,0.5m
0.283728638,1.026879837,0.434508732,0.347123582,0.180889704,0.230668188,0.15433982,0.272302278,0.175193864,0.338209548,0.261881097,0.521939464,0.898591951,3.297913046,0.445259781,0.160912004,0.5m
0.393920703,0.224560831,0.119115808,0.106532153,0.092646697,0.104874075,0.157653646,0.196058688,0.180426273,0.182375125,0.243477426,0.377849467,0.845030952,3.477909192,0.613891436,0.393030815,0.5m
0.599869202,0.944622958,0.647248279,0.037491982,0.256190508,0.148085749,0.218272372,0.058144266,0.053010282,0.095045685,0.216692676,0.375731504,0.836910392,3.483932065,0.600558108,0.36904568,0.5m
0.706122836,0.588089157,0.538376936,0.322974912,0.090153975,0.217556477,0.120849216,0.280558766,0.319268241,0.19814864,0.389341529,0.459889407,0.925484176,3.323171881,0.496009108,0.177277997,0.5m
0.59211786,0.336576916,0.172818399,0.122192809,0.074411899,0.034224715,0.108455492,0.169621656,0.056504336,0.052895923,0.09716484,0.223697283,0.676917919,3.644153469,0.764162523,0.521340102,0.5m
0.724530924,0.747638846,0.674871501,0.028611558,0.287875559,0.103578327,0.185338793,0.254108197,0.290262381,0.316856202,0.302036688,0.468819306,0.943717777,3.338008994,0.425219977,0.140362719,0.5m
0.670359098,0.625070904,0.565521318,0.333072538,0.068244694,0.235218658,0.364316289,0.097330766,0.207660926,0.243560611,0.196898658,0.332433107,0.886208453,3.508262228,0.657574421,0.411256019,0.5m
0.472961732,0.288361529,0.203405009,0.236444278,0.230481387,0.225651726,0.35124531,0.013452026,0.10488241,0.165425873,0.23205055,0.362508235,0.825996907,3.490253128,0.619030207,0.390815499,0.5m
0.46662081,0.911975812,0.461359817,0.166716978,0.24521198,0.00295888,0.09138427,0.380041567,0.240378472,0.253947922,0.389180592,0.478348572,0.919836847,3.352239944,0.436333154,0.222639076,0.5m
0.776823082,0.598163586,0.47256021,0.307611657,0.189552862,0.16161926,0.323320424,0.123778389,0.101354674,0.072133891,0.115986923,0.29328454,0.766304386,3.585862195,0.742601202,0.548510489,0.5m
1.030191633,0.132699641,0.135335324,0.099710472,0.195142241,0.195846478,0.31213414,0.274831031,0.206826014,0.270821696,0.340631184,0.477856013,0.940298881,3.340377918,0.436335634,0.172331351,0.5m
0.373461912,1.186292418,0.448640297,0.117956598,0.181690052,0.196124923,0.464554927,0.119441932,0.146751286,0.163804137,0.231830193,0.370811469,0.822682615,3.470491397,0.644004352,0.41699816,0.5m
0.299536876,0.291586592,0.227022194,0.200022578,0.190306758,0.231277313,0.466305019,0.126710435,0.13780439,0.188152169,0.251540234,0.379844617,0.849264622,3.453322109,0.576275996,0.34486,0.5m
0.098073136,0.847909216,0.638821627,0.23992958,0.28973092,0.106814518,0.104148443,0.511845611,0.268236705,0.297177197,0.322423764,0.449855818,0.909092874,3.338229138,0.443983904,0.167064081,0.5m
0.419108101,0.626947158,0.610328145,0.243232941,0.245864922,0.285181389,0.477807402,0.045872524,0.033849668,0.097558172,0.175787109,0.260541769,0.785741866,3.511440882,0.705012378,0.440654066,0.5m
0.642048986,0.315149276,0.248782304,0.261150438,0.222491885,0.215323342,0.391749281,0.322186359,0.260605929,0.249059823,0.318428882,0.448423671,0.908786235,3.33011649,0.472723337,0.247306059,0.5m
0.35234398,0.883723266,0.693434144,0.178715708,0.080706223,0.254922771,0.528656955,0.105221787,0.2410602,0.111170779,0.16687355,0.37267367,0.833852352,3.36973935,0.581730633,0.352833488,0.5m
0.454103512,0.32567909,0.194972206,0.117911366,0.162065568,0.179429135,0.490383214,0.149935437,0.114864268,0.143214254,0.128475198,0.32223826,0.817844748,3.437844015,0.695225392,0.400712885,0.5m
1.006417736,0.505178805,0.40008626,0.335256542,0.220255461,0.183922515,0.401021084,0.501828283,0.311787187,0.319901924,0.358612071,0.476625164,0.922830771,3.201422817,0.415658919,0.16396422,0.5m
0.423447942,0.958965702,0.402542857,0.275469488,0.350786282,0.074769562,0.542847615,0.19084733,0.189150205,0.081445428,0.161446416,0.179215521,0.581148918,3.307030494,0.685180304,0.509910407,0.5m
0.354700381,0.357235933,0.331862694,0.290760428,0.275950441,0.275087471,0.597495032,0.58117921,0.276916052,0.189153785,0.219180028,0.347820596,0.74779791,2.904283024,0.369019125,0.177314037,0.5m
